course_id,credits,course_name_zh,course_name_en,instructor_zh,instructor_en,department_zh,department_en,time,time_en,location,course_type,language,is_core,changes,notes
088E02021,3.0,華語-特別班應用華語,Mandarin Course- Part-time Applied Mandarin,方瑾,FANG CHIN,國合處,Office of International Cooperation,三78E,wed16-19,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/13;,＠備註Note:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看
088E02031,3.0,華語-特別班應用華語,Mandarin Course- Part-time Applied Mandarin,方瑾,FANG CHIN,國合處,Office of International Cooperation,三78E,wed16-19,商館260209,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/13;,＠備註Note:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看
088E02041,3.0,華語-特別班應用華語,Mandarin Course- Part-time Applied Mandarin,方瑾,FANG CHIN,國合處,Office of International Cooperation,三78E,wed16-19,商館260310,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看
088E02051,3.0,華語-特別班應用華語,Mandarin Course- Part-time Applied Mandarin,方瑾,FANG CHIN,國合處,Office of International Cooperation,三78E,wed16-19,商館260305,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看
088E02061,3.0,華語-特別班應用華語,Mandarin Course- Part-time Applied Mandarin,方瑾,FANG CHIN,國合處,Office of International Cooperation,三78E,wed16-19,商館260308,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.第一堂課為分班測驗，將依測驗結果公布上課教室5.課堂抽點名未到逾九小時，該科將以零分計算6.分班測驗教室與名單將於開課前公告於國合處首頁，請學生自行上網查看
089011011,6.0,華語-國際學生專班（一）（二）,Mandarin Course – IUP (1)(2),方瑾,FANG CHIN,國合處,Office of International Cooperation,一78E四78E,"mon16-19,thu16-19",商館260309,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1、本課程係為IUP學生專班，但開放少數名額給外籍學位生選修。2、不開放加選、加簽。3、第一堂課務必出席，否則請自行退選。
089011021,6.0,華語-國際學生專班（一）（二）,Mandarin Course – IUP (1)(2),方瑾,FANG CHIN,國合處,Office of International Cooperation,一78E四78E,"mon16-19,thu16-19",商館260209,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1、本課程係為IUP學生專班，但開放少數名額給外籍學位生選修。2、不開放加選、加簽。3、第一堂課務必出席，否則請自行退選。
089011031,6.0,華語-國際學生專班（一）（二）,Mandarin Course – IUP (1)(2),方瑾,FANG CHIN,國合處,Office of International Cooperation,一78E四78E,"mon16-19,thu16-19",商館260305,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/13;,＠備註Note:1、本課程係為IUP學生專班，但開放少數名額給外籍學位生選修。2、不開放加選、加簽。3、第一堂課務必出席，否則請自行退選。
089013011,6.0,華語-國際學生專班（五）（六）,Mandarin Course – IUP (5)(6),方瑾,FANG CHIN,國合處,Office of International Cooperation,一78E四78E,"mon16-19,thu16-19",商館260308,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1、本課程係為IUP學生專班，但開放少數名額給外籍學位生選修。2、不開放加選、加簽。3、第一堂課務必出席，否則請自行退選。
089013021,6.0,華語-國際學生專班（五）（六）,Mandarin Course – IUP (5)(6),方瑾,FANG CHIN,國合處,Office of International Cooperation,一78E四78E,"mon16-19,thu16-19",商館260310,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/13;,＠備註Note:1、本課程係為IUP學生專班，但開放少數名額給外籍學位生選修。2、不開放加選、加簽。3、第一堂課務必出席，否則請自行退選。
089101011,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,商館260209,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089101021,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,研究250422,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課時間地點請洽開課單位
089101031,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089101041,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,逸仙050103,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089101051,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,研究250207,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089101061,3.0,華語－密集班聽力課程（一）,Mandarin Course - Intensive Listening (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,一D56,mon13-16,商館260315,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/05;,＠備註Note:N/A
089102011,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二234,tue09-12,商館260209,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:時間異動於2024/08/13;,＠備註Note:N/A
089102021,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二D56,tue13-16,商館260308,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089102031,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二D56,tue13-16,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089102041,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二D56,tue13-16,研究250207,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/11;,＠備註Note:N/A
089102051,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二D56,tue13-16,綜南270310,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089102061,3.0,華語－密集班口說課程（一）,Mandarin Course - Intensive Speaking (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,二D56,tue13-16,綜南270410,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089103011,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三234,wed09-12,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:時間異動於2024/08/13;教室異動於2024/08/13;,＠備註Note:N/A
089103021,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三D56,wed13-16,商館260308,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089103031,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三D56,wed13-16,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089103041,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三D56,wed13-16,逸仙050202,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089103051,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三D56,wed13-16,逸仙050203,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089103061,3.0,華語－密集班閱讀課程（一）,Mandarin Course - Intensive Reading (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,三D56,wed13-16,資訊140304,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104011,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,研究250420,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104021,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,研究250207,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104031,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,商館260309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104041,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,逸仙050203,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104051,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,商館260308,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089104061,3.0,華語－密集班寫作課程（一）,Mandarin Course - Intensive Writing (1),方瑾,FANG CHIN,國合處,Office of International Cooperation,四D56,thu13-16,商館260315,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
089201001,3.0,國際政經新聞,International Political Economy News,方瑾,FANG CHIN,國合處,Office of International Cooperation,三234,wed09-12,商館260308,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:僅開放交換生選修
089202001,3.0,中級商業華語,Intermediate Business Chinese,方瑾,FANG CHIN,國合處,Office of International Cooperation,二78E,tue16-19,研究250419,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:時間異動於2024/08/13;教室異動於2024/08/13;,＠備註Note:僅開放交換生選修
090014011,2.0,生物技術導論,Introduction to Biotechnology,陳建志,CHEN CHIEN-TSU,教務處通識教育中心,Office of Academic Affairs Center of General Education,三78,wed16-18,資訊140201,,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:臺北醫學大學生物化學暨細胞分子生物學科等師資授課。
